cuisine,Categories_final_edit,Date,Name,Street_Address,Amount,Description,City,State,Zip,Clarified_Name,Clarified_Purpose,complete_address,lat,lon
Italian,food,11/8/16,Sandwich King,bridge st,148.4,Pizza for poll workers,Lowell,MA,1850,,,"Sandwich King,bridge st,Lowell,MA",42.649707,-71.303671
Italian,food,9/12/16,Santarpio's,111 chelsea st,173,Pizza Party for Constituents,Boston,MA,2128,,,"Santarpio's,111 chelsea st,Boston,MA",42.372665,-71.035272
Italian,Food,11/10/17,Santarpio's Pizza,111 chelsea st,506,Election Day Pizza Party,Boston,MA,02128-1937,,,"Santarpio's Pizza,111 chelsea st,Boston,MA",42.372665,-71.035272
Italian,food,12/15/16,Santarpio's Pizza,11 chelsea st,189.39,Pizza For Burncoat High School Choir At State House,Boston,MA,2101,,,"Santarpio's Pizza,11 chelsea st,Boston,MA",42.372665,-71.035272
Italian,food,11/10/17,Santarpio's Pizza,111 chelsea st,506,Pizza Party for Election Day,East Boston,MA,2128,,,"Santarpio's Pizza,111 chelsea st,East Boston,MA",42.372665,-71.035272
Japanese,Food,11/8/16,Sen Sushi,48 north st,99.14,Election day campaign volunteer lunch,Pittsfield,MA,1201,,,"Sen Sushi,48 north st,Pittsfield,MA",42.449194,-73.2535352
Bars,Dinner With Colleagues To Discuss November Election,9/15/16,Silverstone Bar & Grill,69 bromfield st,60.29,Dinner With Colleagues To Discuss November Election,Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.0608831
Bars,"Dinner With Staff, Colleagues and Advocates To Discuss Legislative Session",12/14/16,Silverstone Bar & Grill,69 bromfield st,190,"Dinner With Staff, Colleagues and Advocates To Discuss Legislative Session",Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.0608831
Bars,Food,2/25/16,Silverstone Bar & Grill,69 bromfield st,"1,037.32",Food For Fundraiser,Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.0608831
Bars,Lunch For Interns and Staff,8/22/17,Silverstone Bar & Grill,69 bromfield st,242.68,Lunch For Interns and Staff,Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.0608831
Bars,Lunch with colleague to discuss legislation,2/2/17,Silverstone Bar & Grill,69 bromfield st,47,Lunch with colleague to discuss legislation,Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.0608831
Bars,Lunch with colleague to discuss North End issue,11/2/17,Silverstone Bar & Grill,69 bromfield st,48,Lunch with colleague to discuss North End issue,Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.0608831
Bars,Food,3/2/17,Silvertone's Bar and Grill,69 bromfield st,"1,340.00",Food For Fundraiser,Boston,MA,2108,,,"Silvertone Restaurant,69 bromfield st,Boston,MA",42.3571159,-71.060883
Steakhouse,Candidate (guest Speaker) And 1 Staff Person Progressive Sustainable Dinner,7/25/16,Smith Wollensky Restaurant,arlington st,206.96,Candidate (guest Speaker) and 1 Staff Person Progressive Sustainable Dinner,Boston,MA,2101,,,"Smith Wollensky Restaurant,arlington st,Boston,MA",42.3496595,-71.0698922
Steakhouse,Committee Gratitude Dinner,6/13/17,Sophia's Italian Steakhouse,1430 vfw pkw,330,Committee Gratitude Dinner,West Roxbury,MA,2132,,,"Sophia's Italian Steakhouse,1430 vfw pkw,West Roxbury,MA",42.2707611,-71.1721587
Italian,Pizza For Staff Retreat,7/22/16,Sorrento's Pizza,58 thoreau st,82.98,Pizza For Staff Retreat,Concord,MA,1742,,,"Sorrento's Pizza,58 thoreau st,Concord,MA",42.4570516,-71.3583692
Coffee,Cookies for Senior Coffee Hour,9/25/17,Spinelli's,282 bennington st,16,Cookies for Senior Coffee Hour,Boston,MA,02128-1447,,,"Spinelli's,282 bennington st,Boston,MA",42.3788996,-71.028844
Coffee,Cookies for Senior Coffee Hour,10/2/17,Spinelli's,282 bennington st,13.8,Cookies for Senior Coffee Hour,Boston,MA,02128-1447,,,"Spinelli's,282 bennington st,Boston,MA",42.3788996,-71.028844
Italian,food,5/3/16,Spinner Pizza Parlor,,79.45,Pizza For Campaign Workers,Andover,MA,1810,,,"Spinner Pizza Parlor,195 andover st #a,Andover,MA",42.6266811,-71.1601367
Italian,food,5/31/16,Spinner Pizza Parlor,195 andover st,40.39,Pizza For Volunteers,Andover,ma,1810,,,"Spinner Pizza Parlor,195 andover st #a,Andover,MA",42.6266811,-71.1601367
Italian,food,12/12/16,Stella's Pizza,197 crescent st,130.13,Pizza For Event,Brockton,MA,2302,,,"Stella's Pizza,197 crescent st,Brockton,MA",42.0804633,-71.0138804
Italian,food,6/6/16,Stella's Pizza,197 crescent st,205,Pizza For School Children Visit,Brockton,MA,2302,,,"Stella's Pizza,197 crescent st,Brockton,MA",42.0804633,-71.0138804
Bars,Lunch W. Constituent,3/24/17,Stone's Public House,179 main st,38.1,Lunch W. Constituent,Ashland,MA,1721,,,"Stone's Public House,main st,Ashland,ma",42.2597578,-71.4645946
Italian,food,5/31/17,Supreme House of Pizza,313 old colony ave,150.04,Pizza for volunteers,South Boston,MA,02127-3521,,,"Supreme House of Pizza,313 old colony ave,South Boston,MA",42.329517,-71.052818
Japanese,Food,8/8/17,Sushi Sean 11:11,144r pleasant st,925,EVENT EXP: CATERING,Nantucket,MA,2554,,,"Sushi Sean 11:11,144r pleasant st,Nantucket,MA",41.2846933,-70.0988834
Japanese,Food,8/8/17,Sushi Sean 11:11,144r pleasant st,925,EVENT EXPENSE & CATERING,Nantucket,MA,2554,,,"Sushi Sean 11:11,144r pleasant st,Nantucket,MA",41.2846933,-70.0988834
Italian,Food,9/30/16,Swett's Liquors,3 somerset ave,113.84,Catering Expense for Constituency Event (Italian Heritage Month),Winthrop,MA,2152,,,"Swett's Liquors,3 somerset ave,Winthrop,MA",42.3749167,-70.9870955
Bars,Food,9/30/16,Swett's Liquors,3 somerset ave,113.84,Catering Expense for Constituency Event (Italian Heritage Month),Winthrop,MA,2152,,,"Swett's Liquors,3 somerset ave,Winthrop,MA",42.3749167,-70.9870955
Bars,Food,3/29/16,Swett's Liquors,3 somerset ave,20.94,Food/Catering,Winthrop,MA,2152,,,"Swett's Liquors,3 somerset ave,Winthrop,MA",42.3749167,-70.9870955
Mexican,Lunch with Supporter to Discuss Community Issues,2/22/17,Taco Mex,65 maverick sq,50.8,Lunch with Supporter to Discuss Community Issues,Boston,MA,02128-2312,,,"Taco Mex,65 maverick sq,Boston,MA",42.3697254,-71.0387307
Coffee,Coffee With Supporter,3/2/16,Tatte Bakery,318 third st,5.35,CHECKCARD,Brookline,MA,2142,Tatte Bakery Cafe,Coffee With Supporter,"Tatte Bakery,1003 beacon st,Brookline,MA",42.3457633,-71.1068601
American,Colleague Luncheon (plymouth Visit),11/4/16,Tavern On The Wharf,town wharf,148.1,Colleague Luncheon (plymouth Visit),Plymouth,MA,2360,,,"Tavern On The Wharf,town wharf,Plymouth,MA",41.9619683,-70.6671926
Mexican,Food,7/21/17,Tavitas Mexican,650 atlantic ave,20.32,Lunch meeting with advocate,Boston,MA,2111,,,"Tavitas Mexican,650 atlantic ave,Boston,MA",42.351979,-71.0550752
Italian,Pizza for Boys & Girls Club,2/11/16,The Avenue Grill,856 dorchester ave,68.87,Pizza for Boys & Girls Club,Boston,MA,02125-1117,,,"The Avenue Grill,856 dorchester ave,Boston,MA",42.321531,-71.056569
Coffee,food,1/30/17,The Brass Buckle,204 main st,4.49,Coffee with constituent,Greenfield,MA,1301,,,"The Brass Buckle,204 main st,Greenfield,MA",42.5881202,-72.6028017
Bars,Food-planning dept-walk Boston,7/21/16,The Cottage Bar & Restaurant,26 union st,111.71,Food-planning dept-walk Boston,Weymouth,MA,2190,,,"The Brass Buckle,204 main st,Greenfield,MA",42.5881202,-72.602802
Coffee,food,1/9/17,The Fuller Cup,11 thompson st,6.42,Coffee with Constituent,Winchester,MA,1890,,,"The Fuller Cup,11 thompson st,Winchester,MA",42.4521425,-71.1371942
Coffee,food,4/10/17,The Fuller Cup,11 thompson st,24.77,Coffee with Constituents,Winchester,MA,1890,,,"The Fuller Cup,11 thompson st,Winchester,MA",42.4521425,-71.1371942
Coffee,food,12/3/17,The Fuller Cup,11 thompson st,16.37,Coffee with Constituents,Winchester,MA,1890,,,"The Fuller Cup,11 thompson st,Winchester,MA",42.4521425,-71.1371942
Bars,Food For Senior Fair,10/25/16,Tj's Wines and Spirits,355 w union st,"3,094.09",Food For Senior Fair,Ashland,MA,1721,,,"Tj's,355 w union st,Ashland,MA",42.2416708,-71.4859855
Bars,Senior fair food and drinks event,1/15/16,Tj's Wines and Spirits,355 w union st,"3,937.11",Senior fair food and drinks event,Ashland,MA,1721,,,"Tj's,355 w union st,Ashland,MA",42.2416708,-71.4859855
Italian,food,10/17/16,Tom's Pizza,423 lexington st,29.43,Pizza For Volunteers,Newton,MA,2466,,,"Tom's Pizza,423 lexington st,Newton,MA",42.3473325,-71.2472648
Italian,Pizza for Knights of Columbus Special Needs Dance,10/31/16,Tony's Pizza,662 hancock st,204.3,Pizza for Knights of Columbus Special Needs Dance,Wollaston,MA,02170-2814,,,"Tony's Pizza,662 hancock st,Wollaston,MA",42.267893,-71.016101
Coffee,Coffee and Snacks For District Office Hours,3/7/16,Trident Booksellers,338 newbury st,30.3,CHECKCARD,Boston,MA,2115,Trident Booksellers & Cafe,Coffee and Snacks For District Office Hours,"Trident Booksellers,338 newbury st,Boston,MA",42.348238,-71.08661
Mexican,restaurant,3/1/16,Trio Mexican Grill,70 market st,87.27,dinner w/constituents,Lynn,MA,1901,,,"Trio Mexican Grill,70 market st,Lynn,MA",42.4633441,-70.9493095
Mexican,Fundraising Expense - Food,10/26/17,Trio Mexican Grill,70 market st,400,,Lynn,MA,1901,,Fundraising Expense - Food,"Trio Mexican Grill,70 market st,Lynn,MA",42.4633441,-70.9493095
Italian,food,11/7/16,Tripoli Bakery & Pizza,106 common st,57.4,Pizza For Volunteers,Lawrence,MA,1840,,,"Tripoli Bakery & Pizza,106 common st,Lawrence,MA",42.708267,-71.156425
Italian,food,11/8/16,Tripoli Bakery & Pizza,106 common st,57.4,Pizza For Volunteers,Lawrence,MA,1840,,,"Tripoli Bakery & Pizza,106 common st,Lawrence,MA",42.708267,-71.156425
Italian,food,6/25/16,Tripoli Pizza,542 turnpike st,12,Pizza for Campaign,North Andover,ma,1845,,,"Tripoli Pizza,542 turnpike st,North Andover,ma",42.666586,-71.115515
Mexican,Food,3/12/16,Two Brothers Pizza & Mexican,cotuit rd,100.38,Lunch for volunteers,Sandwich,Ma,2563,,,"Two Brothers Pizza & Mexican,cotuit rd,Sandwich,Ma",41.708421,-70.4890772
Coffee,"December holiday fundraiser expense, coffee, breakfast and room fee.",12/21/16,UMass Club,1 beacon st fl 32,838.88,"December holiday fundraiser expense, coffee, breakfast and room fee.",Boston,MA,02108-3122,,,"UMass Club,1 beacon st,Boston,MA",42.3584184,-71.0608194
Italian,Food,8/22/16,Uno Pizzeria,hall of fame,61.77,Campaign Meeting,Springfield,MA,1101,,,"Uno Pizzeria,hall of fame,Springfield,MA",42.0922284,-72.5834194
Italian,Food,4/9/17,Uno Pizzeria,paradise rd,232.62,Fundraiser Food,Swampscott,MA,1907,,,"Uno Pizzeria,paradise rd,Swampscott,MA",42.4829039,-70.9018232
Italian,Soccer Team Sponsorship Dinner,10/10/17,Uno Pizzeria,columbus ave,229.21,Soccer Team Sponsorship Dinner,Spiringfield,MA,,,,"Uno Pizzeria,columbus ave,Spiringfield,MA",42.0922284,-72.5834194
Italian,Dinner With Guests To The National Conference of State Legislators,8/8/17,Uno Pizzeria & Grill,645 beacon st,65.42,Dinner With Guests To The National Conference of State Legislators,Boston,MA,2215,,,"Uno Pizzeria & Grill,645 beacon st,Boston,MA",42.3484126,-71.097597
Italian,Food,10/25/17,UPHAM HOUSE OF PIZZA,566 columbia rd,325.73,Food for volunteers,Dorchester,MA,02125-2348,,,"UPHAM HOUSE OF PIZZA,566 columbia rd,Dorchester,MA",42.316572,-71.0660969
Italian,Budget Dinner With Senate Staff,5/25/16,Upper Crust,20 charles st,120.04,Budget dinner with Senate Staff,Boston,MA,02114-4602,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Budget Week Staff Dinner,4/28/16,Upper Crust,20 charles st,139.73,Budget Week Staff Dinner,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Budget Week Staff Pizza,4/26/16,Upper Crust,20 charles st,50.12,Budget Week Staff Pizza,Boston,MA,2114,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Food,5/24/16,Upper Crust,20 charles st,60.74,Food for Staff/working meal,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Food,5/25/16,Upper Crust,20 charles st,80.64,Food for Staff/working meal,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Food,11/15/17,Upper Crust,24 beacon st,59.97,Lunch for staff,Boston,MA,2101,,,"Upper Crust,24 beacon st,Boston,MA",42.3566637,-71.0699582
Italian,Nashoba Regional High School Hockey Team Lunch,5/26/16,Upper Crust,20 charles st,534.33,Nashoba Regional High School Hockey Team Lunch,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Squantum Boy Scouts pizza party,8/19/16,Upper Crust,20 charles st,136.34,Squantum Boy Scouts pizza party,Boston,MA,2114,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,Staff Dinner Takeout For Late Night Session,5/27/16,Upper Crust,20 charles st,63.68,Staff Dinner Takeout For Late Night Session,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,food,7/15/16,Upper Crust,20 charles st,167.78,Staff Lunch,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,food,5/24/16,Upper Crust,,140.09,Staff Luncheon,Boston,MA,2114,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,food,2/23/16,Upper Crust,20 charles st,48.51,Volunteer Food & Beverage,Boston,MA,2101,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Italian,food,2/10/16,Upper Crust,20 charles st,48.64,Volunteer Food & Beverage,Boston,MA,2114,,,"Upper Crust,20 charles st,Boston,MA",42.3566637,-71.0699582
Bars,Dining Expense - Dinner with Campaign Staff,4/18/16,Vanderbilt Kitchen & Bar,105 water st,872.02,Dining Expense - Dinner with Campaign Staff,Boston,MA,2109,,,"Vanderbilt,105 water st,Boston,MA",42.357988,-71.05469
Bars,Food,4/21/16,Vanderbilt Kitchen & Bar,105 water st,207.01,Food For Campaign Event,Boston,MA,2109,,,"Vanderbilt,105 water st,Boston,MA",42.357988,-71.05469
Bars,Food,7/25/16,Vanderbilt Kitchen & Bar,105 water st,25,Food/Catering,Boston,MA,2109,,,"Vanderbilt,105 water st,Boston,MA",42.357988,-71.05469
Italian,food,2/7/17,Venus Pizza & Grill,1293 brdway,88.31,Pizza for campaign meeting,Sommerville,MA,2144,,,"Venus Pizza & Grill,1293 brdway,Sommerville,MA",42.4056998,-71.1307421
Mexican,food for staff,5/1/16,Viva Burrito,,163.47,food for staff,Boston,ma,2101,,,"Viva Burrito,staniford st,Boston,MA",42.3631455,-71.0643668
Mexican,food with constituents,7/12/16,Viva Burrito,,63.26,food with constituents,Boston,MA,2101,,,"Viva Burrito,staniford st,Boston,MA",42.3631455,-71.0643668
Mexican,Food,11/8/17,Viva Burrito,staniford st,30.26,Lunch with staff,Boston,MA,2101,,,"Viva Burrito,staniford st,Boston,MA",42.3631455,-71.0643668
Mexican,meeting luncheon in the office,10/10/17,Viva Burrito,tremont st,104.57,meeting luncheon in the office,Boston,MA,2101,,,"Viva Burrito,tremont st,Boston,MA",42.3631455,-71.0643668
Japanese,Constituent Thank you lunch,11/3/16,"Wagamama, Inc.",800 boylston st,55.11,Constituent Thank you lunch,Boston,MA,2199,,,"Wagamama, Inc.,800 boylston st,Boston,MA",42.3476157,-71.0816819
Italian,Food,11/10/16,West Side Foods,torrey st,"1,050.00",Election Day Food For Citywide Volunteers,Brockton,MA,2301,,,"West Side Foods,torrey st,Brockton,MA",42.0748112,-71.0422802
Italian,Food,11/24/17,West Side Foods,torrey st,29.96,POS entry,Brockton,MA,2302,Westside Foods,Lunch Meeting,"West Side Foods,torrey st,Brockton,MA",42.0748112,-71.0422802
American,restaurant,8/7/17,Westin,,49.73,meal with constituents to discuss legislation,Boston,ma,2101,,,"Westin,huntington ave,Boston,ma",42.3484349,-71.0773601
American,restaurant,5/6/17,Westin,huntington ave,803.63,overnight for late night working sessions,Boston,ma,2101,,,"Westin,huntington ave,Boston,ma",42.3484349,-71.0773601
American,Dinner For Overnight and Early Meeting,11/8/17,Westin Boston,425 summer st,24.06,Dinner For Overnight and Early Meeting,Boston,MA,2210,,,"Westin Boston,425 summer st,Boston,MA",42.3459926,-71.0430104
American,Food and Beverage After Gala Event,4/18/16,Westin Boston,425 summer st,61.11,Food and Beverage After Gala Event,Boston,MA,2110,,,"Westin Boston,425 summer st,Boston,MA",42.3459926,-71.0430104
American,food,12/12/16,Westin Boston,425 summer st,111,Refreshments with colleagues to discuss session,Boston,MA,2210,,,"Westin Boston,425 summer st,Boston,MA",42.3459926,-71.0430104
Italian,Food,4/26/16,Weymouth House of Pizza,779 brd st,51.92,Food For Campaign Workers,Weymouth,MA,2189,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,Food,4/27/16,Weymouth House of Pizza,779 brd st,40.74,Food For Campaign Workers,Weymouth,MA,2189,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,Food,4/26/16,Weymouth House of Pizza,779 brd st,42.07,Food For Volunteers,Weymouth,MA,2189,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,Food,4/24/16,Weymouth House of Pizza,779 brd st,63.1,Food For Volunteers,Weymouth,MA,2189,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,Food,5/11/16,Weymouth House of Pizza,779 brd st,44.57,Food For Volunteers,Weymouth,MA,2188,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,food,10/21/16,Weymouth House of Pizza,779 brd st,24.98,Pizza For Volunteers,Weymouth,MA,2189,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,Pizza-staff,6/13/16,Weymouth House of Pizza,779 brd st,21.57,Pizza-staff,Weymouth,MA,2189,,,"Weymouth House of Pizza,779 brd st,Weymouth,MA",42.2160087,-70.9269047
Italian,Pizza for staff mtg,11/26/17,Whole Foods Market,181 cambridge st,58.99,Pizza for staff mtg,Boston,MA,02114-2786,,,"Whole Foods Market,181 cambridge st,Boston,MA",42.3620488,-71.0654355
Japanese,Food,4/30/17,Willy's Steakhouse Grill & Sushi Bar,2 grafton st,360,Meeting Expense: Meals,Shrewsbury,MA,1545,,,"Willy's Steakhouse Grill & Sushi Bar,2 grafton st,Shrewsbury,MA",42.2964403,-71.7138117
Bars,Food,4/30/17,Willy's Steakhouse Grill & Sushi Bar,2 grafton st,360,Meeting Expense: Meals,Shrewsbury,MA,1545,,,"Willy's Steakhouse Grill & Sushi Bar,2 grafton st,Shrewsbury,MA",42.2964403,-71.7138117
American,Food,11/8/16,Wimpy's,752 main st,57.99,Election Night Food,Osterville,MA,2655,,,"Wimpy's,752 main st,Osterville,MA",41.628087,-70.3828978
American,Food,11/10/16,Wimpy's,752 main st,500,Food Election Night,Osterville,MA,2655,,,"Wimpy's,752 main st,Osterville,MA",41.628087,-70.3828978
